doc_id,author_id,adj,adp,adv,aux,cconj,det,intj,noun,num,part,pon,propn,punct,sconj,sym,verb
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
12643,53,84,166,61,70,0,177,0,366,10,43,124,103,0,30,0,231
12643,53,78,153,65,53,0,147,0,371,7,24,180,95,0,30,0,255
12643,53,45,172,64,70,0,158,0,363,7,38,188,72,0,42,0,246
12643,53,75,169,58,57,0,173,0,371,13,25,165,74,0,41,0,240
12643,53,70,157,74,53,0,151,0,377,10,23,162,97,0,33,0,256
12643,53,61,190,61,64,0,176,0,373,1,29,163,70,0,38,0,241
12643,53,57,173,80,67,0,197,0,386,9,24,139,61,0,20,0,248
12643,53,92,177,69,56,0,170,0,366,13,38,147,99,0,22,0,212
12643,53,46,165,54,57,0,145,0,354,4,39,165,128,0,30,0,274
12643,53,67,146,83,52,0,149,0,387,5,34,174,80,0,26,0,260
12643,53,77,171,59,55,0,136,0,373,9,41,144,115,0,22,0,262
12643,53,94,196,64,56,0,170,0,363,14,33,123,104,0,28,0,220
12643,53,71,149,51,74,0,158,0,373,4,42,165,79,0,24,0,265
12643,53,81,167,66,58,0,180,0,356,11,35,162,68,0,28,0,247
12643,53,71,160,59,59,0,174,0,353,9,41,164,71,0,37,0,264
12643,53,48,142,62,75,0,134,0,390,12,41,195,70,0,44,0,243
12643,53,62,166,79,65,0,184,0,356,7,33,149,96,0,34,0,230
12643,53,56,183,70,70,0,145,0,323,9,35,167,106,0,31,0,263
12643,53,68,171,71,60,0,148,0,342,8,30,182,80,0,23,0,276
12643,53,61,187,58,53,0,177,0,389,12,25,168,68,0,28,0,247
12643,53,50,139,60,71,0,147,0,353,7,40,183,94,0,37,0,276
12643,53,78,158,70,66,0,150,0,362,15,35,169,70,0,29,0,255
12643,53,68,175,65,55,0,147,0,368,11,26,174,96,0,27,0,259
12643,53,76,142,75,75,0,167,0,365,9,39,157,88,0,38,0,227
12643,53,76,152,72,65,0,153,0,353,14,37,154,102,0,34,0,247
12643,53,65,154,55,61,0,174,0,359,4,35,181,77,0,34,0,258
12643,53,67,175,71,69,0,139,0,337,4,43,196,83,0,23,0,246
12643,53,51,160,62,65,0,145,0,316,7,44,192,126,0,35,0,257
12643,53,70,141,58,69,0,158,1,357,15,36,143,112,7,34,50,229
12643,53,65,147,75,61,0,135,0,357,8,51,202,67,0,45,0,256
12643,53,53,148,53,51,0,121,0,372,6,49,225,75,0,27,0,275
12643,53,64,151,67,75,0,149,0,338,1,51,187,77,0,43,0,264
12643,53,62,141,73,80,0,115,0,315,4,39,203,108,0,52,0,277
12643,53,58,136,71,81,0,143,0,340,9,46,166,110,0,36,0,274
12643,53,69,137,60,80,0,145,1,354,12,44,159,101,0,39,0,253
12643,53,62,163,69,65,0,118,0,290,8,48,209,143,0,38,0,259
12643,53,60,171,66,112,0,173,0,335,12,40,156,62,0,34,0,238
12643,53,55,158,49,70,0,140,0,362,7,38,168,125,0,34,0,259
12643,53,71,162,81,45,0,163,0,351,4,34,173,108,0,33,0,240
12643,53,91,167,66,70,0,165,0,383,5,22,143,74,0,27,0,234
12643,53,62,152,71,68,0,137,0,328,2,42,217,69,0,32,0,280
12643,53,61,177,72,69,0,145,0,376,9,37,185,72,1,25,0,237
12643,53,64,159,57,62,0,164,0,399,1,26,153,106,0,35,0,251
12643,53,70,151,56,53,0,161,0,395,22,41,136,98,0,30,12,239
